,smiles,mp,db,db_index,train/test
5766,OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,438.15,Bradley,2135,False
5769,CC1=CC=C(C=C1)C(O)=O,454.15,Bradley,2132,True
5849,CCC(CC)(CC)CC,240.15,Bradley,72,True
5858,CC1=CC2=C(C=CC=C2)C=N1,338.65,Bradley,2811,False
5872,CC1=CC=C(C(C)=C1)[N+]([O-])=O,280.65,Bradley,2379,True
5888,COC1=CC=C2C(=O)CCCC2=C1,351.65,Bradley,984,True
5890,[O-][N+](=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,324.65,Bradley,2460,True
5946,CCOC(=O)C1=CNN=C1N,377.15,Bradley,2342,True
5962,OC(=O)CC(O)(CC(O)=O)C(O)=O,427.15,Bradley,1390,True
5972,NC1=CC=CC=C1O,448.15,Bradley,2042,True
5997,ClC1=NC2=C(C=CC=C2)N=C1Cl,425.15,Bradley,1304,True
6021,N#CCC1=CC=CC=C1,249.25,Bradley,118,True
6027,COC1=CC=C(C=C1)C(N)=O,439.15,Bradley,1699,True
6069,CC1=CC=C(C=C1)S(F)(=O)=O,314.35,Bradley,470,True
6091,O=C1C2=CC=CC=C2C(=O)C2=CC=CC=C12,558.15,Bradley,2023,True
6130,CN1CCN(CCCN2C3=CC=CC=C3SC3=CC=CC=C23)CC1,325.65,Bradley,871,False
6135,ClC(=O)C1=CC=C(Cl)C=C1,287.15,Bradley,2659,False
6155,CC1=CC(C)=C(C)C=C1,229.25,Bradley,183,True
6178,COC1=CC(OC)=CC(OC)=C1,326.35,Bradley,2231,False
6209,OC(=O)COC1=CC=C(Cl)C=C1Cl,412.15,Bradley,2198,True
6221,COC1=CC(=CC=C1)C(C)=O,265.65,Bradley,1194,True
6223,OP(=O)(C1=CC=CC=C1)C1=CC=CC=C1,467.15,Bradley,993,False
6226,CC1=CC=CC(C)=C1I,284.25,Bradley,106,True
6251,CC1CCC2CC1C2(C)C,221.65,Bradley,2396,True
6300,CC(Cl)(Cl)Cl,241.65,Bradley,2374,True
6309,CC1=CC=CC=C1,179.15,Bradley,2039,True
6350,ClC1CC2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,378.15,Bradley,1941,True
6353,COC1=CC(O)=CC=C1O,362.65,Bradley,1084,False
6371,ClC1=CC(Cl)=C(Cl)C(Cl)=C1Cl,358.65,Bradley,1481,True
6380,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,287.05,Bradley,109,True
6419,C1=CC=C2C(=C1)C=C1C=CC3=C4C(C=CC2=C14)=CC=C3,451.15,Bradley,2481,True
6427,NC1=CC(Cl)=CC(Cl)=C1,325.15,Bradley,1993,True
6459,COC1=CC(CC=C)=CC=C1O,263.65,Bradley,1367,True
6489,NC(=N)NC#N,483.15,Bradley,2395,True
6517,O=C(CCC(=O)OCC1=CC=CC=C1)OCC1=CC=CC=C1,320.35,Bradley,2743,True
6528,CC1=NC2=CC(C)=CC=C2S1,312.15,Bradley,1775,True
6541,OC1=CC=C2C=CC=CC2=C1,395.15,Bradley,1473,True
6549,OC1=C(OC2=C(C=CC=C2)C1=O)C1=CC=CC=C1,444.15,Bradley,1589,True
6560,COC1=CC(=CC=C1O)C(C)=O,387.15,Bradley,1377,True
6567,C(OC1=CC=C(OCC2=CC=CC=C2)C=C1)C1=CC=CC=C1,401.15,Bradley,1075,True
6575,CC[Si](Cl)(Cl)CC,176.35,Bradley,532,True
6594,CCOC1=CC=C(OCC)C=C1,344.15,Bradley,2034,True
6595,CCCCCCCC=C,191.05,Bradley,2108,True
6622,CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,374.15,Bradley,2523,True
6623,OC(=O)CCC(=O)C(O)=O,388.15,Bradley,679,True
6640,C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,342.65,Bradley,1048,True
6645,CCCCCCC(O)C(O)=O,342.65,Bradley,1147,True
6657,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,337.35,Bradley,2749,True
6659,CC1=CC=C(C=C1N=C=O)N=C=O,293.65,Bradley,1478,True
6696,CCOC(=O)C(NC(C)=O)C(=O)OCC,370.35,Bradley,1731,True
6709,C1CCNCC1,264.15,Bradley,2604,True
6712,N#CC1=CC(=CC=C1)C#N,435.15,Bradley,1281,True
6716,CF,130.15,Bradley,1559,True
6758,CNC,181.05,Bradley,169,True
6760,C1=CC=C(N=C1)C1=CC=CC(=N1)C1=CC=CC=N1,363.65,Bradley,1095,True
6762,NC(=O)C1=CN=C(N)C=C1,520.15,Bradley,465,True
6767,[O-][N+](=O)C1=CC(Br)=CC=C1Br,356.95,Bradley,2548,True
6770,OC(=O)C1=CC=C(CBr)C=C1,501.15,Bradley,2817,True
6781,CC(C)(C)C,256.45,Bradley,794,True
6811,CN(C)C1=CC=CC(=C1)[N+]([O-])=O,332.95,Bradley,1665,True
6816,CC1=CC=C(O)C(=C1)C(O)=O,425.15,Bradley,1770,True
6832,CC=CC=CC(O)=O,407.15,Bradley,737,True
6867,COC1=CC=C2C=CC=CC2=C1,346.15,Bradley,1964,True
6884,FC1=C(F)C2=C(C(F)=C1F)C(F)=C(F)C(F)=C2F,360.35,Bradley,588,True
6897,CC(C)C=C(C)C,145.15,Bradley,207,True
6904,CC(C)C(C)=C(C)C,160.15,Bradley,344,False
6909,O=CC1=CC=CC=C1,216.95,Bradley,1545,True
6925,C1C2=CC=CC3=C2C2=C(C=CC=C12)C=C3,388.15,Bradley,1792,True
6931,CCSSCC,171.15,Bradley,446,True
6951,CC(=O)OC1=CC=C(C=C1)C1=CC=CC=C1,361.65,Bradley,1346,True
6962,CN1C=CC(=O)N(C)C1=O,393.15,Bradley,1086,True
6979,CC(=O)NC1=CC=CC=C1O,479.15,Bradley,2454,True
6983,COC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,429.15,Bradley,2225,True
7008,CCCCCCCCCCCC(O)=O,317.25,Bradley,1744,True
7048,CC1=CC(Br)=C(C)C=C1,282.65,Bradley,1389,True
7050,NNC(=O)C1=CC=CC=C1O,421.15,Bradley,521,True
7067,CN1C(=O)CCC1=O,341.65,Bradley,2828,True
7081,O=C(CC1=CC=CC=C1)C1=CC=CC=C1,330.65,Bradley,2798,True
7090,C[Si]1(O[Si](C)(O[Si](C)(O[Si](C)(O1)C=C)C=C)C=C)C=C,229.95,Bradley,613,True
7116,CC1=CC(=CC=C1)C#N,248.15,Bradley,2673,True
7121,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,337.95,Bradley,2117,True
7133,O=C(CC#N)C1=CC=CC=C1,354.95,Bradley,2216,True
7143,CC1(C)CCCCC1,240.05,Bradley,205,True
7146,OC1=C(Cl)C=C(Br)C=C1,322.95,Bradley,1616,False
7176,C1CN2CCN1CC2,431.15,Bradley,918,False
7197,CC12CCC(CC1)C(C)(C)O2,274.4,Bradley,405,False
7207,COC1=CC=C(NC(=O)N(C)C)C=C1Cl,400.15,Bradley,758,False
7208,CCCC(C)=O,195.65,Bradley,1498,True
7228,OC1=CC=CC(=C1)C#N,353.95,Bradley,2238,False
7232,OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,458.15,Bradley,2641,True
7247,NC1=CC(=C(O)C=C1)[N+]([O-])=O,401.15,Bradley,2361,True
7254,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,448.15,Bradley,768,True
7262,CC1=CC(C)=C(CC(O)=O)C(C)=C1,441.15,Bradley,1507,True
7285,NC(=O)C1=CC=CC2=CC=CC=C12,480.15,Bradley,2109,True
7287,ClCC1CC1,182.15,Bradley,35,True
7321,COC1=CC=C(C)C=C1OC,298.65,Bradley,2321,True
7322,CCCCOC(=O)C1=CC=C(O)C=C1,343.35,Bradley,2574,True
7326,CCCCC(C)CCC,160.15,Bradley,216,True
7333,BrCC(=O)C1=CC=CC=C1,322.95,Bradley,1672,True
7354,OC(=O)C1CCCCC1,303.95,Bradley,1706,True
7358,COC(=O)C1=CC(=CC=C1)C(=O)OC,341.35,Bradley,1607,True
7368,CC=C(C)C(C)C,149.15,Bradley,166,True
7380,C1=CC=C(C=C1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,555.15,Bradley,963,True
7393,OCC(O)C(O)CO,395.15,Bradley,656,False
7413,CCCCCCCCC,219.65,Bradley,1433,True
7418,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=CC=C1,488.15,Bradley,650,True
7423,NC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,451.15,Bradley,2554,True
7430,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,421.15,Bradley,1483,True
7433,ClC1=CC=CC=C1,227.65,Bradley,1431,True
7456,OC1=CC=C(Cl)C(O)=C1,379.15,Bradley,1395,True
7457,OC(=O)C1=CC=CC=C1C(=O)C1=CC=CC=C1,401.15,Bradley,1769,True
7464,OC(=O)C=CC1=CC=C(Cl)C=C1,521.15,Bradley,1163,True
7465,CCCCCSCCCCC,222.05,Bradley,210,True
7476,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(O)=O,481.15,Bradley,529,True
7493,CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,316.65,Bradley,1012,True
7497,CC(=O)NC12CC3CC(CC(C3)C1)C2,421.15,Bradley,576,True
7508,C(CP(C1=CC=CC=C1)C1=CC=CC=C1)CP(C1=CC=CC=C1)C1=CC=CC=C1,333.65,Bradley,1135,True
7509,CCCCOC(=O)CCC,181.35,Bradley,773,True
7597,[O-][N+](=O)C1=CC=C2C(CC3=CC=CC=C23)=C1,429.15,Bradley,947,True
7611,OC1=C(Br)C=C(Br)C2=C1N=CC=C2,471.15,Bradley,2786,True
7613,OC1=C(Cl)C=C(Cl)C=C1Cl,340.65,Bradley,2882,True
7666,CCOS(=O)(=O)C1=CC=C(C)C=C1,306.35,Bradley,2202,True
7689,C=C(C1=CC=CC=C1)C1=CC=CC=C1,280.25,Bradley,2110,True
7724,CC(O)=O,289.95,Bradley,324,True
7725,CC(C)C1=CC=CC=C1O,288.65,Bradley,1416,True
7739,CC1=CN=CN=C1,304.15,Bradley,2011,True
7741,ClCC1=CC=CC=C1CCl,328.65,Bradley,1384,True
7784,COC(=O)NN,345.65,Bradley,1341,True
7797,CCCCC,143.15,Bradley,292,True
7818,CCOCOCC,206.95,Bradley,471,True
7819,ClCC1CO1,216.05,Bradley,179,True
7829,OCC=CCO,278.65,Bradley,2354,True
7832,CC1=CC=CC=C1C,248.05,Bradley,112,True
7855,CC(=O)OC1=CC=CC=C1OC(C)=O,337.35,Bradley,511,True
7860,CCCCCCCCCCCCCCCCCCCCO,338.15,Bradley,2102,True
7876,CCOCCOCCO,195.15,Bradley,2691,True
7909,OC(=O)C1=CC(Cl)=C(O)C=C1,443.15,Bradley,1846,True
7929,CC(=O)C(C)=O,271.05,Bradley,1745,True
7942,CCCN(CCC)CCC,179.65,Bradley,1425,True
7959,CC(=O)C1=CNC2=C1C=CC=C2,465.15,Bradley,2855,True
7979,C1=CC2=C3C(=C1)C1=CC=CC4=C1C(=CC=C4)C3=CC=C2,549.15,Bradley,2777,True
7995,[O-][N+](=O)C1=CC=CC2=C1C(=O)NC2=O,489.15,Bradley,2805,True
7997,NC(=O)C1=CC=CC=C1N,383.15,Bradley,2864,True
8006,CCCCCCCCCCCCCCCCCCCCCCO,344.35,Bradley,2162,True
8021,COC1=C(Cl)C=C(Cl)C=C1Cl,334.35,Bradley,428,True
8026,[O-][N+](=O)C1=CC=C(C=C1)[N+]([O-])=O,447.15,Bradley,1241,True
8031,S1C=CC=C1,234.45,Bradley,1558,True
8041,CN1N=NC2=C1C=CC=C2,337.95,Bradley,558,True
8067,CC1=C(OC(=N1)C1=CC=C(C=C1)C1=NC(C)=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,506.15,Bradley,1891,True
8078,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,471.15,Bradley,651,True
8097,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,387.15,Bradley,872,True
8115,CC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,342.95,Bradley,2236,True
8116,[O-][N+](=O)C1=CC(Cl)=C(Cl)C=C1,314.15,Bradley,2726,True
8118,[O-][N+](=O)C1=CC=C(OC(=O)C2=CC=CC=C2)C=C1,414.15,Bradley,2622,True
8153,CC(C)(O)C(O)=O,353.95,Bradley,2513,True
8174,OC1=CC=CC2=C1C=CC=C2,368.65,Bradley,1417,True
8234,ClC1=CC=CC=C1C=C,210.15,Bradley,73,True
8242,CCCCCC(C)C,166.15,Bradley,2669,True
8247,CC1=C(C(=CC=C1)C(O)=O)[N+]([O-])=O,495.15,Bradley,1018,True
8291,COC1=CC=C(C(C)=O)C(OC)=C1,313.65,Bradley,1085,True
8300,CC(C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1,447.15,Bradley,2341,True
8301,CCCC(=O)OCCC(C)C,200.05,Bradley,139,True
8309,CCC1=CC=C(N)C=C1,268.25,Bradley,136,True
8332,NC1=CC(Cl)=C(F)C=C1,318.95,Bradley,707,True
8335,COC1=CC(C=CC(=O)C2=CC=CC=C2O)=CC=C1O,401.15,Bradley,2241,True
8349,[O-][N+](=O)C1=CC=C(I)C=C1,447.15,Bradley,2457,True
8379,ClC(=O)CCCCCCCCC(Cl)=O,269.4,Bradley,2175,False
8451,OC(=O)C(F)(F)C(F)(F)C(O)=O,390.15,Bradley,2619,True
8458,CCP(O)(O)=O,333.95,Bradley,1653,True
8479,C(CC1CCNCC1)CC1CCNCC1,339.65,Bradley,1496,True
8490,N#CCCCCCCC#N,269.9,Bradley,716,True
8495,CC(=O)C1=CC=CC=C1C(O)=O,389.15,Bradley,2219,True
8531,CCNC(=O)C(=O)NCC,451.15,Bradley,2826,True
8532,C1CCOCC1,226.15,Bradley,2660,True
8533,OC(=O)C(F)(F)F,258.05,Bradley,117,True
8587,NC1=NC=CS1,364.65,Bradley,2264,True
8591,OC(=O)C1=C(Cl)C(Cl)=CC=C1,441.15,Bradley,875,True
8593,CCCN(CC1CC1)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,305.35,Bradley,759,True
8606,OC1CCCCC1,296.65,Bradley,2785,True
8614,CC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1,447.15,Bradley,2791,True
8646,NC(=O)C=C,357.35,Bradley,698,True
8659,FC1=CC(F)=CC(F)=C1,267.4,Bradley,670,True
8684,CC(C)=C,133.15,Bradley,341,True
8700,FC1=CC=C(C=C)C=C1,237.95,Bradley,1629,True
8730,C1C2=CC=CC=C2CC2=CC=CC=C12,383.15,Bradley,2397,True
8737,ClC1=C(Cl)C(Br)=CC=C1,332.15,Bradley,1854,True
8739,OC(=O)C1=CC(Cl)=CC(Cl)=C1,460.15,Bradley,1954,True
8758,OC(=O)C1=CC(=CC=C1Cl)[N+]([O-])=O,439.15,Bradley,1445,True
8771,CN1CCC(O)CC1,301.65,Bradley,1044,True
8799,O=C1C=CC(=O)C2C3CC(C=C3)C12,348.35,Bradley,2754,True
8802,CCOC(Cl)=O,192.35,Bradley,343,True
8835,COC(=O)C1=CC=C(Cl)C=C1,316.65,Bradley,1296,True
8836,CCC,85.15,Bradley,368,True
8898,CCOC1=CC=C(I)C=C1,301.65,Bradley,1158,True
8904,OCC1=CC=CC(=C1)[N+]([O-])=O,304.35,Bradley,1693,True
8907,CCC(C)(C)C(C)(C)C,263.25,Bradley,107,True
8908,CCOC(=O)C1=CC=CN=C1,281.9,Bradley,597,True
8914,CCCC#CC,183.35,Bradley,374,True
8933,OC(=O)C1=C2C=CC=CC2=NC(=C1)C1=CC=CC=C1,488.15,Bradley,457,True
8965,BrCCBr,283.1,Bradley,63,True
8972,CC1=CC=C(C=C1C)[N+]([O-])=O,303.15,Bradley,2046,True
8977,OC(=O)C(=CC1=CC=CC=C1)C1=CC=CC=C1,445.15,Bradley,1655,True
8986,CCCCS(=O)CCCC,305.95,Bradley,307,True
8989,O=C1NC2=CC=CC=C2C=C1,472.15,Bradley,1566,True
9007,OC(=O)C(F)(F)C(F)(F)C(F)(F)F,255.35,Bradley,468,True
9008,ClS(=O)(=O)C1=CC=C(Br)C=C1,348.65,Bradley,894,True
9023,C(OC1=CC=CC=C1)C1CO1,276.9,Bradley,564,True
9049,NC(=O)C1=CC=C(O)C=C1,434.15,Bradley,729,False
9057,CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,353.55,Bradley,2254,True
9063,CN(C)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,363.95,Bradley,2509,True
9089,CC(C)(C)CC(O)=O,279.4,Bradley,524,True
9092,ICC=C,173.95,Bradley,244,True
9168,COC1=CC=C(C=C1OC)C(C)=O,323.15,Bradley,2037,True
9202,C=CC=O,185.85,Bradley,819,True
9229,CS,151.15,Bradley,1753,True
9232,CC1CC1(C)C,135.15,Bradley,95,True
9238,CC(C)(C)C#N,289.15,Bradley,1820,True
9246,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,201.15,Bradley,2597,True
9327,CCCCCCCCOC1=CC=C(C=C1)C(O)=O,375.15,Bradley,1841,True
9356,CCC(C)=O,186.65,Bradley,1409,True
9370,CC(=O)C1=CC=C(I)C=C1,357.65,Bradley,2458,True
9384,CC1=CC(O)=CC=C1Br,334.65,Bradley,2860,True
9395,CCOC1=CC=C(O)C=C1,339.35,Bradley,505,False
9443,ON=CC(=O)C1=CC=CC=C1,401.15,Bradley,1929,True
9456,CC1=CC=C(Cl)C=C1Cl,259.95,Bradley,671,True
9485,CCCC1=CC=CC=C1C,213.05,Bradley,212,False
9505,SC1=NC2=C(S1)C=CC=C2,453.15,Bradley,2016,True
9552,[O-][N+](=O)C1=CC=C(C=C1)C(F)(F)F,312.65,Bradley,1259,True
9559,O1C=NC2=CC=CC=C12,303.65,Bradley,917,True
9576,OC(=O)C1=CC=C(C=C1)[N+]([O-])=O,513.15,Bradley,2879,True
9582,CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,336.35,Bradley,639,True
9584,CC1=NN=C(C)S1,337.15,Bradley,1905,True
9629,CCC(C)N,169.15,Bradley,1308,True
9646,ClC1=CC=C(C=C1)C1=CC=CC=C1,351.55,Bradley,840,True
9656,CCCCOC=O,181.35,Bradley,492,True
9665,CCOC1=CC=C(C=C1)C(C)=O,311.15,Bradley,1884,True
9667,CC(=C)OC(C)=O,180.15,Bradley,12,True
9720,FC(F)F,115.15,Bradley,2784,True
9731,CCCCCCCCCCCCCCCCCCBr,301.25,Bradley,102,True
9739,OC1=CC=CC=C1C=NC1=CC=CC=C1,322.35,Bradley,2551,True
9753,CC1=CC=NC(C)=C1,211.15,Bradley,2645,True
9759,CCC1CCCC1C,167.15,Bradley,36,False
9784,CC(C)OC(=O)NC1=CC=CC=C1,360.85,Bradley,816,True
9794,O=S(=O)(CC1=CC=CC=C1)CC1=CC=CC=C1,425.15,Bradley,1074,False
9795,COC(=O)C1=CC=C(O)C=C1,402.15,Bradley,2729,True
9817,NC(=O)CC#N,394.15,Bradley,1676,True
9826,OC1=CC=C(OC2=CC=CC=C2)C=C1,355.15,Bradley,2674,True
9868,COC1=CC=C(C=CC(O)=O)C=C1,447.15,Bradley,1164,False
9906,CC(C)C1=CC=C(C)C=C1,204.65,Bradley,854,True
9919,CC(C)CCOC=O,179.95,Bradley,445,True
9930,BrC1=CC=C(C=C)C=C1,279.5,Bradley,2251,True
9939,N#CSCSC#N,379.15,Bradley,1022,True
9943,C1=CN=CC=N1,327.15,Bradley,1978,True
9951,COC(=O)C(=O)OC,326.25,Bradley,2118,True
9968,ICCI,354.65,Bradley,2456,True
9996,[O-][S+](CC1=CC=CC=C1)CC1=CC=CC=C1,407.15,Bradley,955,True
10003,BrC1C2=CC=CC=C2C2=CC=CC=C12,376.15,Bradley,535,True
10041,CCOC1=CC=C(C=C1)C#N,334.95,Bradley,634,True
10060,OCC1=CC=CC=C1Br,353.65,Bradley,1100,True
10102,OCC1=CC(O)=CC=C1,345.15,Bradley,1944,True
10126,CCC(C)(O)C#CC(C)(O)CC,326.65,Bradley,882,True
10134,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,437.15,Bradley,1403,True
10137,CCCCCCCCCCCCCCCCCCCCCCCCCC,329.85,Bradley,795,True
10150,CCC(=C)CC,141.15,Bradley,719,True
10167,CCOC1=CC=CC=C1C(O)=O,293.55,Bradley,807,True
10169,NC1=C(Cl)C=CC(Cl)=C1C(O)=O,427.15,Bradley,2353,True
10177,O=C(OC1=CC(OC(=O)C2=CC=CC=C2)=CC=C1)C1=CC=CC=C1,390.15,Bradley,1860,True
10182,CC1=CNC(=O)NC1=O,589.15,Bradley,1394,True
10207,O=C1CCCC(=O)C1,377.15,Bradley,2152,True
10212,[O-][N+](=O)C1=C2C=CC=CC2=CC2=CC=CC=C12,417.15,Bradley,2804,True
10224,CCCCCCCCCCCC(=O)OC,278.25,Bradley,129,True
10256,N#CC1=CC=C(C=C1)C#N,498.15,Bradley,2055,True
10308,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,386.15,Bradley,739,True
10380,O=C1C=CC(=O)N1C1=CC=CC=C1,362.95,Bradley,1602,False
10388,CC(C)(C)C1=CC=CC=C1,214.55,Bradley,1736,True
10392,BrCCCN1C(=O)C2=CC=CC=C2C1=O,347.65,Bradley,1019,True
10398,CC1=C(C)CCCC1,189.15,Bradley,27,False
10403,COC(=O)C1=CC2=C(C=CC=C2)C=C1O,347.35,Bradley,2181,True
10405,CC(=O)C1=CC=CC(Br)=C1,280.9,Bradley,540,True
10408,CCCOC1=CC=CC=C1,245.65,Bradley,958,True
10421,CCCCC(=O)CC,235.15,Bradley,2048,True
10424,[O-][N+](=O)C1=CC=CC=C1C#N,381.15,Bradley,1274,True
10438,OC(=O)COC1=CC=C(F)C=C1,378.15,Bradley,823,True
10473,CC1=C2C=CC=CC2=NC1C1=CC=CC=C1,364.35,Bradley,638,True
10475,OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,395.15,Bradley,430,False
10483,O=C1CCOC2=CC=CC=C12,310.35,Bradley,1631,True
10501,CC(C)(OC1=CC=C(Cl)C=C1)C(O)=O,392.15,Bradley,1562,True
10504,CC1=NNC(=O)NC1=O,485.15,Bradley,1880,True
10506,C1=CC2=CC3=CC=CC=C3N=C2C=C1,381.15,Bradley,915,True
10552,BrCCCCCCCCBr,288.95,Bradley,734,True
10554,CC(C)CNCC(C)C,197.95,Bradley,2506,True
10556,CN(C)C=O,212.45,Bradley,798,True
10576,BrC1=C(Br)C(Br)=C(Br)S1,389.15,Bradley,2184,True
10586,OC1=CC2=C(C=C1)C1=CC=CC=C1N2,545.15,Bradley,630,True
10588,OC(=O)CCCCC(O)=O,426.15,Bradley,1511,True
10605,CCCCC(C)=C,170.15,Bradley,157,True
10606,BrC1=CC2=C(C=C1)C1=CC=CC=C1C2,386.15,Bradley,1606,True
10610,BrC1=CC(Br)=C(Br)S1,301.15,Bradley,1892,True
10619,CCCCCC(C)(C)O,222.95,Bradley,304,False
10643,BrCBr,220.65,Bradley,1396,True
10657,C(COC1=CC=CC=C1)OC1=CC=CC=C1,369.65,Bradley,2388,True
10663,CCNC(=O)NCC,384.15,Bradley,2160,True
10719,CCCCCCCC,216.25,Bradley,191,False
10788,FC1=CC=C(C=C1)C(F)(F)F,231.25,Bradley,221,False
10793,CC1=CC=C(OCC(O)=O)C=C1,413.15,Bradley,1089,True
10815,CCCCCCCN,252.65,Bradley,2850,True
10829,CCC1(C)CCCC1,129.15,Bradley,92,True
10837,CC(C)C(C(C)C)C(C)C,191.35,Bradley,225,True
10843,CCOC1=CC(OCC)=CC=C1,284.85,Bradley,1553,True
10879,COC1=CC=C2COC(=O)C2=C1OC,375.15,Bradley,1633,False
10890,CC1=CC(C)=NC(N)=N1,425.15,Bradley,973,True
10903,OCCCCCCCCCC=C,270.65,Bradley,903,True
10909,OC1=CC2=C(C=CC=C2O)C=C1,454.15,Bradley,1634,True
10910,CCCCCC1CCCCC1,215.35,Bradley,725,True
10924,CCC1=CC=C(Br)C=C1,229.95,Bradley,667,True
10954,COC(=O)OC,275.65,Bradley,2455,True
10956,O=C1CCC2=CC=CC=C12,314.15,Bradley,1767,True
10960,IC1=CC=C(I)S1,314.35,Bradley,599,True
10991,NC(=O)C1=CC=NC=C1,429.15,Bradley,990,True
11015,CCOC(=O)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1,326.35,Bradley,728,True
11016,OCC1=CC=CC=C1C1=CC=CC=C1,322.65,Bradley,1116,True
11017,COC1=CC=CC(OC)=C1C(C)=O,342.65,Bradley,995,True
11048,CC(C)CCC#C,149.15,Bradley,1155,True
11057,CC(C)C(C)C,145.15,Bradley,1411,True
11062,C1CCC(CC1)NC1=CC=CC=C1,288.65,Bradley,1107,True
11065,O=C1CSC(=O)N1,399.15,Bradley,2266,True
11068,OC1=CC=CC=C1Cl,281.55,Bradley,2255,True
11082,S1C2=C(C=CC=C2)N=C1C1=CC=CC=C1,387.15,Bradley,980,True
11094,O=CC=CC1=CC=CC=C1,265.65,Bradley,1452,False
11095,ClC1=CC=CC(Cl)=C1Br,336.65,Bradley,2857,False
11128,CCC1(C)CC1,143.15,Bradley,94,True
11149,CC1(C)C2CCC(C)(C2)C1=O,278.7,Bradley,1499,True
11197,OC(=O)CC1=CC=C(F)C=C1,357.65,Bradley,2286,True
11203,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCC1,446.15,Bradley,419,True
11211,CC(=O)NC1=CC=C(C)C=C1,423.15,Bradley,2366,True
11212,OC(=O)COC1=CC=CC=C1C(O)=O,463.15,Bradley,1876,True
11213,ON1N=NC2=C1C=CC=C2,431.15,Bradley,1643,True
11225,CCCCCCCC(O)=O,289.55,Bradley,1506,True
11228,ClC(Cl)C(=O)C1=CC=CC=C1,293.95,Bradley,675,False
11233,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,497.15,Bradley,2566,True
11259,OCCCO,246.65,Bradley,1356,True
11260,COC1=CC=C(OC)C(=C1)[N+]([O-])=O,344.95,Bradley,1623,True
11267,NC1=CC=CC=C1C#N,322.15,Bradley,2683,True
11273,OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,351.15,Bradley,908,True
11283,OC(=O)C1=C(C(O)=O)C(=CC=C1)[N+]([O-])=O,484.15,Bradley,1867,True
11299,CC(C)CC(C)C,152.15,Bradley,2657,True
11340,O=C1C(=O)C2=CC=CC3=C2C1=CC=C3,533.15,Bradley,2272,True
11369,O=C(C1CCCCC1)C1=CC=CC=C1,328.65,Bradley,1288,True
11378,OC1=C(C=O)C2=CC=CC=C2C=C1,354.15,Bradley,2612,True
11387,OC1=C(I)C=C(C=C1I)[N+]([O-])=O,428.15,Bradley,2663,True
